ase_id,chr,strand,out_donor,out_acceptor,in_junction
chr1@+@43305165^43305233-@43305164^43305166-43305233^43305235-,chr1,+,43305165^,43305233-,43305164^43305166-43305233^43305235-
chr1@-@43365186^43365008-@43365188^43365186-43365009^43365007-,chr1,-,43365186^,43365008-,43365188^43365186-43365009^43365007-
chr1@-@43365186^43365097-@43365188^43365186-43365098^43365096-,chr1,-,43365186^,43365097-,43365188^43365186-43365098^43365096-
chr1@-@43385046^43384552-@43385048^43385046-43384553^43384551-,chr1,-,43385046^,43384552-,43385048^43385046-43384553^43384551-
chr1@-@43386589^43386226-@43386591^43386589-43386227^43386225-,chr1,-,43386589^,43386226-,43386591^43386589-43386227^43386225-
chr1@+@43427734^43428003-@43427733^43427735-43428003^43428005-,chr1,+,43427734^,43428003-,43427733^43427735-43428003^43428005-
chr1@+@43433190^43434386-@43433189^43433191-43434386^43434388-,chr1,+,43433190^,43434386-,43433189^43433191-43434386^43434388-
chr1@+@43447971^43448079-@43447970^43447972-43448079^43448081-,chr1,+,43447971^,43448079-,43447970^43447972-43448079^43448081-
chr1@+@43448728^43450103-@43448727^43448729-43450103^43450105-,chr1,+,43448728^,43450103-,43448727^43448729-43450103^43450105-
chr1@+@43620221^43620454-@43620220^43620222-43620454^43620456-,chr1,+,43620221^,43620454-,43620220^43620222-43620454^43620456-
chr1@+@43936231^43936302-@43936230^43936232-43936302^43936304-,chr1,+,43936231^,43936302-,43936230^43936232-43936302^43936304-
chr1@+@43976379^43976590-@43976378^43976380-43976590^43976592-,chr1,+,43976379^,43976590-,43976378^43976380-43976590^43976592-
chr1@+@43977216^43977981-@43977215^43977217-43977981^43977983-,chr1,+,43977216^,43977981-,43977215^43977217-43977981^43977983-
chr1@+@43992004^43992212-@43992003^43992005-43992212^43992214-,chr1,+,43992004^,43992212-,43992003^43992005-43992212^43992214-
chr1@+@43992004^43992153-@43992003^43992005-43992153^43992155-,chr1,+,43992004^,43992153-,43992003^43992005-43992153^43992155-
chr1@+@43993964^43995108-@43993963^43993965-43995108^43995110-,chr1,+,43993964^,43995108-,43993963^43993965-43995108^43995110-
chr1@+@43995670^43995778-@43995669^43995671-43995778^43995780-,chr1,+,43995670^,43995778-,43995669^43995671-43995778^43995780-
chr1@-@44000956^44000867-@44000958^44000956-44000868^44000866-,chr1,-,44000956^,44000867-,44000958^44000956-44000868^44000866-
chr1@+@44051107^44051290-@44051106^44051108-44051290^44051292-,chr1,+,44051107^,44051290-,44051106^44051108-44051290^44051292-
chr1@+@44051158^44051290-@44051157^44051159-44051290^44051292-,chr1,+,44051158^,44051290-,44051157^44051159-44051290^44051292-
chr1@+@44129560^44130034-@44129559^44129561-44130034^44130036-,chr1,+,44129560^,44130034-,44129559^44129561-44130034^44130036-
chr1@+@44213662^44213749-@44213661^44213663-44213749^44213751-,chr1,+,44213662^,44213749-,44213661^44213663-44213749^44213751-
chr1@+@44649957^44650704-@44649956^44649958-44650704^44650706-,chr1,+,44649957^,44650704-,44649956^44649958-44650704^44650706-
chr1@+@44724392^44724539-@44724391^44724393-44724539^44724541-,chr1,+,44724392^,44724539-,44724391^44724393-44724539^44724541-
chr1@+@44803153^44803268-@44803152^44803154-44803268^44803270-,chr1,+,44803153^,44803268-,44803152^44803154-44803268^44803270-
chr1@+@44803691^44803931-@44803690^44803692-44803931^44803933-,chr1,+,44803691^,44803931-,44803690^44803692-44803931^44803933-
chr1@+@44804501^44804650-@44804500^44804502-44804650^44804652-,chr1,+,44804501^,44804650-,44804500^44804502-44804650^44804652-
chr1@+@44813064^44813138-@44813063^44813065-44813138^44813140-,chr1,+,44813064^,44813138-,44813063^44813065-44813138^44813140-
chr1@-@45005997^45005883-@45005999^45005997-45005884^45005882-,chr1,-,45005997^,45005883-,45005999^45005997-45005884^45005882-
chr1@+@45013215^45013292-@45013214^45013216-45013292^45013294-,chr1,+,45013215^,45013292-,45013214^45013216-45013292^45013294-
chr1@+@45014070^45014736-@45014069^45014071-45014736^45014738-,chr1,+,45014070^,45014736-,45014069^45014071-45014736^45014738-
chr1@-@45332023^45331849-@45332025^45332023-45331850^45331848-,chr1,-,45332023^,45331849-,45332025^45332023-45331850^45331848-
chr1@-@45332023^45331872-@45332025^45332023-45331873^45331871-,chr1,-,45332023^,45331872-,45332025^45332023-45331873^45331871-
chr1@-@45333285^45332834-@45333287^45333285-45332835^45332833-,chr1,-,45333285^,45332834-,45333287^45333285-45332835^45332833-
chr1@-@45333097^45332834-@45333099^45333097-45332835^45332833-,chr1,-,45333097^,45332834-,45333099^45333097-45332835^45332833-
chr1@-@45332918^45332834-@45332920^45332918-45332835^45332833-,chr1,-,45332918^,45332834-,45332920^45332918-45332835^45332833-
chr1@-@45333285^45332959-@45333287^45333285-45332960^45332958-,chr1,-,45333285^,45332959-,45333287^45333285-45332960^45332958-
chr1@-@45333285^45333170-@45333287^45333285-45333171^45333169-,chr1,-,45333285^,45333170-,45333287^45333285-45333171^45333169-
chr1@-@45622955^45622834-@45622957^45622955-45622835^45622833-,chr1,-,45622955^,45622834-,45622957^45622955-45622835^45622833-
chr1@-@45623557^45623117-@45623559^45623557-45623118^45623116-,chr1,-,45623557^,45623117-,45623559^45623557-45623118^45623116-
chr1@+@46032261^46032326-@46032260^46032262-46032326^46032328-,chr1,+,46032261^,46032326-,46032260^46032262-46032326^46032328-
chr1@+@46032701^46032705-@46032700^46032702-46032705^46032707-,chr1,+,46032701^,46032705-,46032700^46032702-46032705^46032707-
chr1@+@46184397^46184594-@46184396^46184398-46184594^46184596-,chr1,+,46184397^,46184594-,46184396^46184398-46184594^46184596-
chr1@-@46189242^46188980-@46189244^46189242-46188981^46188979-,chr1,-,46189242^,46188980-,46189244^46189242-46188981^46188979-
chr1@-@46278907^46278905-@46278909^46278907-46278906^46278904-,chr1,-,46278907^,46278905-,46278909^46278907-46278906^46278904-
chr1@-@46279492^46279257-@46279494^46279492-46279258^46279256-,chr1,-,46279492^,46279257-,46279494^46279492-46279258^46279256-
chr1@+@46405794^46406038-@46405793^46405795-46406038^46406040-,chr1,+,46405794^,46406038-,46405793^46405795-46406038^46406040-
chr1@-@47300110^47299968-@47300112^47300110-47299969^47299967-,chr1,-,47300110^,47299968-,47300112^47300110-47299969^47299967-
chr1@+@48228954^48229295-@48228953^48228955-48229295^48229297-,chr1,+,48228954^,48229295-,48228953^48228955-48229295^48229297-
chr1@+@48231625^48231946-@48231624^48231626-48231946^48231948-,chr1,+,48231625^,48231946-,48231624^48231626-48231946^48231948-
chr1@-@51567752^51567332-@51567754^51567752-51567333^51567331-,chr1,-,51567752^,51567332-,51567754^51567752-51567333^51567331-
chr1@-@52020926^52020405-@52020928^52020926-52020406^52020404-,chr1,-,52020926^,52020405-,52020928^52020926-52020406^52020404-
chr1@-@52355608^52355449-@52355610^52355608-52355450^52355448-,chr1,-,52355608^,52355449-,52355610^52355608-52355450^52355448-
chr1@-@52358331^52357898-@52358333^52358331-52357899^52357897-,chr1,-,52358331^,52357898-,52358333^52358331-52357899^52357897-
chr1@-@52358331^52357916-@52358333^52358331-52357917^52357915-,chr1,-,52358331^,52357916-,52358333^52358331-52357917^52357915-
chr1@-@52360974^52360549-@52360976^52360974-52360550^52360548-,chr1,-,52360974^,52360549-,52360976^52360974-52360550^52360548-
chr1@-@52899174^52897484-@52899176^52899174-52897485^52897483-,chr1,-,52899174^,52897484-,52899176^52899174-52897485^52897483-
chr1@-@52906519^52905090-@52906521^52906519-52905091^52905089-,chr1,-,52906519^,52905090-,52906521^52906519-52905091^52905089-
chr1@-@53246956^53245981-@53246958^53246956-53245982^53245980-,chr1,-,53246956^,53245981-,53246958^53246956-53245982^53245980-
chr1@-@53246924^53245981-@53246926^53246924-53245982^53245980-,chr1,-,53246924^,53245981-,53246926^53246924-53245982^53245980-
chr1@-@53246918^53245981-@53246920^53246918-53245982^53245980-,chr1,-,53246918^,53245981-,53246920^53246918-53245982^53245980-
chr1@-@53257240^53255185-@53257242^53257240-53255186^53255184-,chr1,-,53257240^,53255185-,53257242^53257240-53255186^53255184-
chr1@-@53275631^53271346-@53275633^53275631-53271347^53271345-,chr1,-,53275631^,53271346-,53275633^53275631-53271347^53271345-
chr1@-@53275631^53271415-@53275633^53275631-53271416^53271414-,chr1,-,53275631^,53271415-,53275633^53275631-53271416^53271414-
chr1@+@53894286^53894411-@53894285^53894287-53894411^53894413-,chr1,+,53894286^,53894411-,53894285^53894287-53894411^53894413-
chr1@+@53894355^53894439-@53894354^53894356-53894439^53894441-,chr1,+,53894355^,53894439-,53894354^53894356-53894439^53894441-
chr1@+@53894467^53894471-@53894466^53894468-53894471^53894473-,chr1,+,53894467^,53894471-,53894466^53894468-53894471^53894473-
chr1@+@53904703^53904707-@53904702^53904704-53904707^53904709-,chr1,+,53904703^,53904707-,53904702^53904704-53904707^53904709-
chr1@-@54186181^54184265-@54186183^54186181-54184266^54184264-,chr1,-,54186181^,54184265-,54186183^54186181-54184266^54184264-
chr1@+@54731549^54731655-@54731548^54731550-54731655^54731657-,chr1,+,54731549^,54731655-,54731548^54731550-54731655^54731657-
chr1@-@58663450^58661511-@58663452^58663450-58661512^58661510-,chr1,-,58663450^,58661511-,58663452^58663450-58661512^58661510-
chr1@-@59133231^59132746-@59133233^59133231-59132747^59132745-,chr1,-,59133231^,59132746-,59133233^59133231-59132747^59132745-
chr1@-@60596249^60595699-@60596251^60596249-60595700^60595698-,chr1,-,60596249^,60595699-,60596251^60596249-60595700^60595698-
chr1@-@60596169^60595699-@60596171^60596169-60595700^60595698-,chr1,-,60596169^,60595699-,60596171^60596169-60595700^60595698-
chr1@-@60596126^60595699-@60596128^60596126-60595700^60595698-,chr1,-,60596126^,60595699-,60596128^60596126-60595700^60595698-
chr1@-@60954322^60952684-@60954324^60954322-60952685^60952683-,chr1,-,60954322^,60952684-,60954324^60954322-60952685^60952683-
chr1@-@63262600^63261822-@63262602^63262600-63261823^63261821-,chr1,-,63262600^,63261822-,63262602^63262600-63261823^63261821-
chr1@+@63568519^63571021-@63568518^63568520-63571021^63571023-,chr1,+,63568519^,63571021-,63568518^63568520-63571021^63571023-
chr1@-@64846649^64845640-@64846651^64846649-64845641^64845639-,chr1,-,64846649^,64845640-,64846651^64846649-64845641^64845639-
chr1@-@64979811^64979698-@64979813^64979811-64979699^64979697-,chr1,-,64979811^,64979698-,64979813^64979811-64979699^64979697-
chr1@-@68489570^68489485-@68489572^68489570-68489486^68489484-,chr1,-,68489570^,68489485-,68489572^68489570-68489486^68489484-
chr1@+@75790057^75790152-@75790056^75790058-75790152^75790154-,chr1,+,75790057^,75790152-,75790056^75790058-75790152^75790154-
chr1@-@77580998^77579628-@77581000^77580998-77579629^77579627-,chr1,-,77580998^,77579628-,77581000^77580998-77579629^77579627-
chr1@+@78655209^78655362-@78655208^78655210-78655362^78655364-,chr1,+,78655209^,78655362-,78655208^78655210-78655362^78655364-
chr1@-@78891158^78889821-@78891160^78891158-78889822^78889820-,chr1,-,78891158^,78889821-,78891160^78891158-78889822^78889820-
chr1@-@84662455^84662375-@84662457^84662455-84662376^84662374-,chr1,-,84662455^,84662375-,84662457^84662455-84662376^84662374-
chr1@-@84670646^84669893-@84670648^84670646-84669894^84669892-,chr1,-,84670646^,84669893-,84670648^84670646-84669894^84669892-
chr1@-@85708054^85707936-@85708056^85708054-85707937^85707935-,chr1,-,85708054^,85707936-,85708056^85708054-85707937^85707935-
chr1@-@86156678^86156471-@86156680^86156678-86156472^86156470-,chr1,-,86156678^,86156471-,86156680^86156678-86156472^86156470-
chr1@-@86880693^86880689-@86880695^86880693-86880690^86880688-,chr1,-,86880693^,86880689-,86880695^86880693-86880690^86880688-
chr1@+@87133718^87133965-@87133717^87133719-87133965^87133967-,chr1,+,87133718^,87133965-,87133717^87133719-87133965^87133967-
chr1@-@89014083^89013427-@89014085^89014083-89013428^89013426-,chr1,-,89014083^,89013427-,89014085^89014083-89013428^89013426-
chr1@-@89055113^89054875-@89055115^89055113-89054876^89054874-,chr1,-,89055113^,89054875-,89055115^89055113-89054876^89054874-
chr1@-@89108023^89107052-@89108025^89108023-89107053^89107051-,chr1,-,89108023^,89107052-,89108025^89108023-89107053^89107051-
chr1@-@90836060^90835938-@90836062^90836060-90835939^90835937-,chr1,-,90836060^,90835938-,90836062^90836060-90835939^90835937-
chr1@+@91949488^91949638-@91949487^91949489-91949638^91949640-,chr1,+,91949488^,91949638-,91949487^91949489-91949638^91949640-
chr1@+@91949519^91949638-@91949518^91949520-91949638^91949640-,chr1,+,91949519^,91949638-,91949518^91949520-91949638^91949640-
chr1@+@93110246^93110327-@93110245^93110247-93110327^93110329-,chr1,+,93110246^,93110327-,93110245^93110247-93110327^93110329-
chr1@-@93338230^93337512-@93338232^93338230-93337513^93337511-,chr1,-,93338230^,93337512-,93338232^93338230-93337513^93337511-
chr1@+@93551105^93552409-@93551104^93551106-93552409^93552411-,chr1,+,93551105^,93552409-,93551104^93551106-93552409^93552411-
chr1@-@94623879^94622900-@94623881^94623879-94622901^94622899-,chr1,-,94623879^,94622900-,94623881^94623879-94622901^94622899-
chr1@-@94623526^94622900-@94623528^94623526-94622901^94622899-,chr1,-,94623526^,94622900-,94623528^94623526-94622901^94622899-
chr1@+@95992122^95992403-@95992121^95992123-95992403^95992405-,chr1,+,95992122^,95992403-,95992121^95992123-95992403^95992405-
chr1@+@95992238^95992403-@95992237^95992239-95992403^95992405-,chr1,+,95992238^,95992403-,95992237^95992239-95992403^95992405-
chr1@+@100078548^100080496-@100078547^100078549-100080496^100080498-,chr1,+,100078548^,100080496-,100078547^100078549-100080496^100080498-
chr1@-@100107810^100107717-@100107812^100107810-100107718^100107716-,chr1,-,100107810^,100107717-,100107812^100107810-100107718^100107716-
chr1@+@100140514^100140852-@100140513^100140515-100140852^100140854-,chr1,+,100140514^,100140852-,100140513^100140515-100140852^100140854-
chr1@+@101080613^101083461-@101080612^101080614-101083461^101083463-,chr1,+,101080613^,101083461-,101080612^101080614-101083461^101083463-
chr1@+@101080613^101080887-@101080612^101080614-101080887^101080889-,chr1,+,101080613^,101080887-,101080612^101080614-101080887^101080889-
chr1@+@101080998^101083461-@101080997^101080999-101083461^101083463-,chr1,+,101080998^,101083461-,101080997^101080999-101083461^101083463-
chr1@-@103001925^103001631-@103001927^103001925-103001632^103001630-,chr1,-,103001925^,103001631-,103001927^103001925-103001632^103001630-
chr1@+@103525930^103526067-@103525929^103525931-103526067^103526069-,chr1,+,103525930^,103526067-,103525929^103525931-103526067^103526069-
chr1@-@105953372^105952600-@105953374^105953372-105952601^105952599-,chr1,-,105953372^,105952600-,105953374^105953372-105952601^105952599-
chr1@+@108071637^108072549-@108071636^108071638-108072549^108072551-,chr1,+,108071637^,108072549-,108071636^108071638-108072549^108072551-
chr1@+@108071637^108072529-@108071636^108071638-108072529^108072531-,chr1,+,108071637^,108072529-,108071636^108071638-108072529^108072531-
chr1@+@108696337^108696740-@108696336^108696338-108696740^108696742-,chr1,+,108696337^,108696740-,108696336^108696338-108696740^108696742-
chr1@-@109107007^109106659-@109107009^109107007-109106660^109106658-,chr1,-,109107007^,109106659-,109107009^109107007-109106660^109106658-
chr1@+@109271296^109271386-@109271295^109271297-109271386^109271388-,chr1,+,109271296^,109271386-,109271295^109271297-109271386^109271388-
chr1@+@109271512^109271600-@109271511^109271513-109271600^109271602-,chr1,+,109271512^,109271600-,109271511^109271513-109271600^109271602-
chr1@+@109272405^109272640-@109272404^109272406-109272640^109272642-,chr1,+,109272405^,109272640-,109272404^109272406-109272640^109272642-
chr1@+@109272728^109272833-@109272727^109272729-109272833^109272835-,chr1,+,109272728^,109272833-,109272727^109272729-109272833^109272835-
chr1@-@109281108^109280916-@109281110^109281108-109280917^109280915-,chr1,-,109281108^,109280916-,109281110^109281108-109280917^109280915-
chr1@-@109281137^109281046-@109281139^109281137-109281047^109281045-,chr1,-,109281137^,109281046-,109281139^109281137-109281047^109281045-
chr1@-@109282680^109282575-@109282682^109282680-109282576^109282574-,chr1,-,109282680^,109282575-,109282682^109282680-109282576^109282574-
chr1@-@109283074^109282789-@109283076^109283074-109282790^109282788-,chr1,-,109283074^,109282789-,109283076^109283074-109282790^109282788-
chr1@+@109489100^109489930-@109489099^109489101-109489930^109489932-,chr1,+,109489100^,109489930-,109489099^109489101-109489930^109489932-
chr1@+@109542606^109542956-@109542605^109542607-109542956^109542958-,chr1,+,109542606^,109542956-,109542605^109542607-109542956^109542958-
chr1@+@109923711^109924060-@109923710^109923712-109924060^109924062-,chr1,+,109923711^,109924060-,109923710^109923712-109924060^109924062-
chr1@+@110049238^110050343-@110049237^110049239-110050343^110050345-,chr1,+,110049238^,110050343-,110049237^110049239-110050343^110050345-
chr1@+@111182297^111182299-@111182296^111182298-111182299^111182301-,chr1,+,111182297^,111182299-,111182296^111182298-111182299^111182301-
chr1@-@111197920^111196056-@111197922^111197920-111196057^111196055-,chr1,-,111197920^,111196056-,111197922^111197920-111196057^111196055-
chr1@+@111281752^111282419-@111281751^111281753-111282419^111282421-,chr1,+,111281752^,111282419-,111281751^111281753-111282419^111282421-
chr1@+@111281861^111282419-@111281860^111281862-111282419^111282421-,chr1,+,111281861^,111282419-,111281860^111281862-111282419^111282421-
chr1@+@111314596^111317681-@111314595^111314597-111317681^111317683-,chr1,+,111314596^,111317681-,111314595^111314597-111317681^111317683-
chr1@+@111348646^111350106-@111348645^111348647-111350106^111350108-,chr1,+,111348646^,111350106-,111348645^111348647-111350106^111350108-
chr1@-@111421565^111421461-@111421567^111421565-111421462^111421460-,chr1,-,111421565^,111421461-,111421567^111421565-111421462^111421460-
chr1@-@112610841^112610690-@112610843^112610841-112610691^112610689-,chr1,-,112610841^,112610690-,112610843^112610841-112610691^112610689-
chr1@+@112698478^112698715-@112698477^112698479-112698715^112698717-,chr1,+,112698478^,112698715-,112698477^112698479-112698715^112698717-
chr1@+@112698789^112699685-@112698788^112698790-112699685^112699687-,chr1,+,112698789^,112699685-,112698788^112698790-112699685^112699687-
chr1@+@112699982^112700219-@112699981^112699983-112700219^112700221-,chr1,+,112699982^,112700219-,112699981^112699983-112700219^112700221-
chr1@-@112702999^112702693-@112703001^112702999-112702694^112702692-,chr1,-,112702999^,112702693-,112703001^112702999-112702694^112702692-
