ase_id,chr,strand,out_donor,out_acceptor,in_junction
chr1@-@43451828^43451717-@43451798^43451717-,chr1,-,43451828^,43451717-,43451798^43451717-
chr1@-@43451428^43451311-@43451410^43451311-,chr1,-,43451428^,43451311-,43451410^43451311-
chr1@+@43603527^43603611-@43603533^43603611-,chr1,+,43603527^,43603611-,43603533^43603611-
chr1@+@43736380^43792102-@43736425^43792102-,chr1,+,43736380^,43792102-,43736425^43792102-
chr1@+@43736380^43792102-@43736425^43792102-,chr1,+,43736380^,43792102-,43736425^43792102-
chr1@+@43736380^43792102-@43736425^43792102-,chr1,+,43736380^,43792102-,43736425^43792102-
chr1@+@43801541^43814891-@43801545^43814891-,chr1,+,43801541^,43814891-,43801545^43814891-
chr1@+@43736380^43814891-@43736425^43814891-,chr1,+,43736380^,43814891-,43736425^43814891-
chr1@+@43736380^43814891-@43736425^43792102-43792149^43814891-,chr1,+,43736380^,43814891-,43736425^43792102-43792149^43814891-
chr1@+@43736380^43814891-@43736425^43814891-,chr1,+,43736380^,43814891-,43736425^43814891-
chr1@+@43736380^43814891-@43736425^43792102-43792149^43814891-,chr1,+,43736380^,43814891-,43736425^43792102-43792149^43814891-
chr1@+@43736380^43814891-@43736425^43792102-43792149^43801282-43801545^43814891-,chr1,+,43736380^,43814891-,43736425^43792102-43792149^43801282-43801545^43814891-
chr1@+@43814933^43838219-@43815004^43838219-,chr1,+,43814933^,43838219-,43815004^43838219-
chr1@+@43736380^43838219-@43736425^43814891-43814933^43838219-,chr1,+,43736380^,43838219-,43736425^43814891-43814933^43838219-
chr1@+@43736380^43838219-@43736425^43792102-43792149^43814891-43814933^43838219-,chr1,+,43736380^,43838219-,43736425^43792102-43792149^43814891-43814933^43838219-
chr1@+@43814933^43894383-@43815004^43838219-43838311^43894383-,chr1,+,43814933^,43894383-,43815004^43838219-43838311^43894383-
chr1@+@43736380^43894383-@43736425^43814891-43814933^43838219-43838311^43894383-,chr1,+,43736380^,43894383-,43736425^43814891-43814933^43838219-43838311^43894383-
chr1@+@43736380^43894383-@43736425^43792102-43792149^43814891-43814933^43838219-43838311^43894383-,chr1,+,43736380^,43894383-,43736425^43792102-43792149^43814891-43814933^43838219-43838311^43894383-
chr1@+@43899263^43899541-@43899289^43899541-,chr1,+,43899263^,43899541-,43899289^43899541-
chr1@+@43899263^43920404-@43899289^43899541-43899727^43920404-,chr1,+,43899263^,43920404-,43899289^43899541-43899727^43920404-
chr1@+@43920928^43930132-@43920940^43930132-,chr1,+,43920928^,43930132-,43920940^43930132-
chr1@+@43899263^43930132-@43899289^43930132-,chr1,+,43899263^,43930132-,43899289^43930132-
chr1@+@43899263^43930132-@43899289^43899541-43899727^43930132-,chr1,+,43899263^,43930132-,43899289^43899541-43899727^43930132-
chr1@+@43899263^43930132-@43899289^43899541-43899727^43920404-43920550^43920782-43920928^43930132-,chr1,+,43899263^,43930132-,43899289^43899541-43899727^43920404-43920550^43920782-43920928^43930132-
chr1@+@43970270^43970596-@43970322^43970596-,chr1,+,43970270^,43970596-,43970322^43970596-
chr1@+@43970270^43970596-@43970322^43970596-,chr1,+,43970270^,43970596-,43970322^43970596-
chr1@+@43970270^43970596-@43970322^43970596-,chr1,+,43970270^,43970596-,43970322^43970596-
chr1@+@43970708^43970966-@43970817^43970966-,chr1,+,43970708^,43970966-,43970817^43970966-
chr1@+@43971189^43971387-@43971220^43971387-,chr1,+,43971189^,43971387-,43971220^43971387-
chr1@+@43970708^43971387-@43970817^43970966-43971189^43971387-,chr1,+,43970708^,43971387-,43970817^43970966-43971189^43971387-
chr1@+@43976379^43976773-@43976659^43976773-,chr1,+,43976379^,43976773-,43976659^43976773-
chr1@-@44010809^44010096-@44010726^44010096-,chr1,-,44010809^,44010096-,44010726^44010096-
chr1@+@44051107^44051290-@44051158^44051290-,chr1,+,44051107^,44051290-,44051158^44051290-
chr1@+@44220309^44220559-@44220443^44220559-,chr1,+,44220309^,44220559-,44220443^44220559-
chr1@+@44635588^44636030-@44635666^44636030-,chr1,+,44635588^,44636030-,44635666^44636030-
chr1@+@44689874^44698063-@44689903^44697102-44697170^44698063-,chr1,+,44689874^,44698063-,44689903^44697102-44697170^44698063-
chr1@+@44776714^44777614-@44776774^44777614-,chr1,+,44776714^,44777614-,44776774^44777614-
chr1@+@44804501^44805266-@44804779^44805266-,chr1,+,44804501^,44805266-,44804779^44805266-
chr1@+@44810249^44810554-@44810426^44810554-,chr1,+,44810249^,44810554-,44810426^44810554-
chr1@+@45013215^45013594-@45013354^45013594-,chr1,+,45013215^,45013594-,45013354^45013594-
chr1@-@45338507^45334511-@45338186^45334511-,chr1,-,45338507^,45334511-,45338186^45334511-
chr1@-@45333285^45332834-@45332918^45332834-,chr1,-,45333285^,45332834-,45332918^45332834-
chr1@-@45332023^45331556-@45331661^45331556-,chr1,-,45332023^,45331556-,45331661^45331556-
chr1@-@45332763^45331556-@45332166^45332086-45331661^45331556-,chr1,-,45332763^,45331556-,45332166^45332086-45331661^45331556-
chr1@-@45497304^45496623-@45497299^45496623-,chr1,-,45497304^,45496623-,45497299^45496623-
chr1@-@45521858^45519054-@45521609^45519054-,chr1,-,45521858^,45519054-,45521609^45519054-
chr1@+@45568999^45569143-@45569006^45569143-,chr1,+,45568999^,45569143-,45569006^45569143-
chr1@-@45621638^45621484-@45621558^45621484-,chr1,-,45621638^,45621484-,45621558^45621484-
chr1@-@45620723^45620433-@45620528^45620433-,chr1,-,45620723^,45620433-,45620528^45620433-
chr1@+@46184397^46184785-@46184668^46184785-,chr1,+,46184397^,46184785-,46184668^46184785-
chr1@-@46196779^46196077-@46196731^46196077-,chr1,-,46196779^,46196077-,46196731^46196077-
chr1@-@46189484^46189357-@46189458^46189357-,chr1,-,46189484^,46189357-,46189458^46189357-
chr1@+@46248598^46250000-@46248623^46250000-,chr1,+,46248598^,46250000-,46248623^46250000-
chr1@+@46309127^46310155-@46309143^46310155-,chr1,+,46309127^,46310155-,46309143^46310155-
chr1@+@46344962^46346921-@46345144^46346921-,chr1,+,46344962^,46346921-,46345144^46346921-
chr1@-@46449499^46447889-@46449487^46447889-,chr1,-,46449499^,46447889-,46449487^46447889-
chr1@-@46604227^46594280-@46604165^46594280-,chr1,-,46604227^,46594280-,46604165^46594280-
chr1@-@46604227^46594280-@46604185^46594280-,chr1,-,46604227^,46594280-,46604185^46594280-
chr1@+@48229165^48229295-@48229177^48229295-,chr1,+,48229165^,48229295-,48229177^48229295-
chr1@+@48231625^48232367-@48232151^48232367-,chr1,+,48231625^,48232367-,48232151^48232367-
chr1@-@48355718^48305878-@48355670^48305878-,chr1,-,48355718^,48305878-,48355670^48305878-
chr1@-@50280085^50266589-@50280035^50266589-,chr1,-,50280085^,50266589-,50280035^50266589-
chr1@-@51583464^51574055-@51583450^51582920-51582824^51574055-,chr1,-,51583464^,51574055-,51583450^51582920-51582824^51574055-
chr1@-@51567752^51566541-@51567174^51566541-,chr1,-,51567752^,51566541-,51567174^51566541-
chr1@+@51669512^51714003-@51669814^51714003-,chr1,+,51669512^,51714003-,51669814^51714003-
chr1@-@52361513^52361132-@52361478^52361132-,chr1,-,52361513^,52361132-,52361478^52361132-
chr1@-@52353603^52353223-@52353518^52353223-,chr1,-,52353603^,52353223-,52353518^52353223-
chr1@+@52405713^52412514-@52405839^52408569-52408690^52411115-52411200^52412514-,chr1,+,52405713^,52412514-,52405839^52408569-52408690^52411115-52411200^52412514-
chr1@-@52899174^52896597-@52897437^52896597-,chr1,-,52899174^,52896597-,52897437^52896597-
chr1@+@53211250^53212781-@53211319^53212781-,chr1,+,53211250^,53212781-,53211319^53212781-
chr1@+@53211319^53213264-@53211369^53213264-,chr1,+,53211319^,53213264-,53211369^53213264-
chr1@+@53211250^53213264-@53211369^53213264-,chr1,+,53211250^,53213264-,53211369^53213264-
chr1@+@53211250^53213264-@53211319^53213264-,chr1,+,53211250^,53213264-,53211319^53213264-
chr1@+@53211250^53213264-@53211319^53212781-53212816^53213264-,chr1,+,53211250^,53213264-,53211319^53212781-53212816^53213264-
chr1@-@53275631^53271153-@53271227^53271153-,chr1,-,53275631^,53271153-,53271227^53271153-
chr1@-@53275655^53266647-@53271227^53271153-53271028^53266647-,chr1,-,53275655^,53266647-,53271227^53271153-53271028^53266647-
chr1@-@53275655^53266647-@53275631^53271153-53271028^53266647-,chr1,-,53275655^,53266647-,53275631^53271153-53271028^53266647-
chr1@-@53275655^53266647-@53275631^53271346-53271227^53266647-,chr1,-,53275655^,53266647-,53275631^53271346-53271227^53266647-
chr1@-@53275655^53266647-@53275631^53271346-53271227^53271153-53271028^53266647-,chr1,-,53275655^,53266647-,53275631^53271346-53271227^53271153-53271028^53266647-
chr1@-@53275655^53266647-@53275631^53272642-53272604^53271346-53271227^53271153-53271028^53266647-,chr1,-,53275655^,53266647-,53275631^53272642-53272604^53271346-53271227^53271153-53271028^53266647-
chr1@-@53275655^53266647-@53275631^53271415-53271227^53271153-53271028^53266647-,chr1,-,53275655^,53266647-,53275631^53271415-53271227^53271153-53271028^53266647-
chr1@-@53246956^53245981-@53246924^53245981-,chr1,-,53246956^,53245981-,53246924^53245981-
chr1@-@53246924^53245981-@53246918^53245981-,chr1,-,53246924^,53245981-,53246918^53245981-
chr1@-@53246956^53245981-@53246918^53245981-,chr1,-,53246956^,53245981-,53246918^53245981-
chr1@-@54144569^54141433-@54144466^54141433-,chr1,-,54144569^,54141433-,54144466^54141433-
chr1@-@54190748^54187739-@54190738^54187739-,chr1,-,54190748^,54187739-,54190738^54187739-
chr1@+@54702236^54706435-@54702245^54702623-54702745^54706435-,chr1,+,54702236^,54706435-,54702245^54702623-54702745^54706435-
chr1@-@54979989^54979643-@54979840^54979643-,chr1,-,54979989^,54979643-,54979840^54979643-
chr1@-@55921365^55916144-@55921312^55916144-,chr1,-,55921365^,55916144-,55921312^55916144-
chr1@+@56415342^56415533-@56415353^56415533-,chr1,+,56415342^,56415533-,56415353^56415533-
chr1@+@56415609^56415782-@56415695^56415782-,chr1,+,56415609^,56415782-,56415695^56415782-
chr1@+@56415150^56415782-@56415609^56415782-,chr1,+,56415150^,56415782-,56415609^56415782-
chr1@-@57062890^57026043-@57062884^57033573-57033523^57033433-57033386^57026043-,chr1,-,57062890^,57026043-,57062884^57033573-57033523^57033433-57033386^57026043-
chr1@+@57860919^57862456-@57860935^57862456-,chr1,+,57860919^,57862456-,57860935^57862456-
chr1@+@57860926^57862456-@57861033^57862456-,chr1,+,57860926^,57862456-,57861033^57862456-
chr1@+@57862519^57864422-@57863040^57864422-,chr1,+,57862519^,57864422-,57863040^57864422-
chr1@+@57862927^57876731-@57863040^57876731-,chr1,+,57862927^,57876731-,57863040^57876731-
chr1@+@57862519^57876731-@57863040^57876731-,chr1,+,57862519^,57876731-,57863040^57876731-
chr1@+@57862519^57876731-@57862927^57876731-,chr1,+,57862519^,57876731-,57862927^57876731-
chr1@-@59133256^59132746-@59133231^59132746-,chr1,-,59133256^,59132746-,59133231^59132746-
chr1@-@60542297^60540433-@60542290^60540433-,chr1,-,60542297^,60540433-,60542290^60540433-
chr1@-@60596169^60595699-@60596126^60595699-,chr1,-,60596169^,60595699-,60596126^60595699-
chr1@-@60542297^60540433-@60542290^60540433-,chr1,-,60542297^,60540433-,60542290^60540433-
chr1@-@62513471^62510673-@62513444^62510673-,chr1,-,62513471^,62510673-,62513444^62510673-
chr1@-@62488934^62477834-@62485659^62477834-,chr1,-,62488934^,62477834-,62485659^62477834-
chr1@+@63371059^63396513-@63371287^63396513-,chr1,+,63371059^,63396513-,63371287^63396513-
chr1@+@63371059^63402254-@63371287^63396513-63396597^63402254-,chr1,+,63371059^,63402254-,63371287^63396513-63396597^63402254-
chr1@+@63411155^63411926-@63411331^63411926-,chr1,+,63411155^,63411926-,63411331^63411926-
chr1@+@63411155^63411926-@63411331^63411682-63411806^63411926-,chr1,+,63411155^,63411926-,63411331^63411682-63411806^63411926-
chr1@-@64841556^64841339-@64841451^64841339-,chr1,-,64841556^,64841339-,64841451^64841339-
chr1@-@65002409^64995088-@65002329^64995088-,chr1,-,65002409^,64995088-,65002329^64995088-
chr1@-@65002409^64995088-@65002329^65001965-65001898^64995088-,chr1,-,65002409^,64995088-,65002329^65001965-65001898^64995088-
chr1@-@64993477^64991441-@64993472^64991441-,chr1,-,64993477^,64991441-,64993472^64991441-
chr1@-@64993477^64991441-@64993472^64992889-64992749^64991441-,chr1,-,64993477^,64991441-,64993472^64992889-64992749^64991441-
chr1@-@66891154^66871509-@66890183^66871509-,chr1,-,66891154^,66871509-,66890183^66871509-
chr1@+@66984592^66986403-@66984652^66986403-,chr1,+,66984592^,66986403-,66984652^66986403-
chr1@-@68482641^68481612-@68482046^68481612-,chr1,-,68482641^,68481612-,68482046^68481612-
chr1@+@69192586^69208311-@69192610^69208311-,chr1,+,69192586^,69208311-,69192610^69208311-
chr1@+@71202056^71202348-@71202131^71202348-,chr1,+,71202056^,71202348-,71202131^71202348-
chr1@+@71202056^71203018-@71202131^71203018-,chr1,+,71202056^,71203018-,71202131^71203018-
chr1@+@71198898^71203018-@71198991^71202035-71202056^71202348-71202422^71203018-,chr1,+,71198898^,71203018-,71198991^71202035-71202056^71202348-71202422^71203018-
chr1@+@71202056^71223057-@71202131^71203018-71203093^71203812-71203920^71223057-,chr1,+,71202056^,71223057-,71202131^71203018-71203093^71203812-71203920^71223057-
chr1@+@71237195^71368055-@71237386^71368055-,chr1,+,71237195^,71368055-,71237386^71368055-
chr1@+@71237195^71401723-@71237386^71401723-,chr1,+,71237195^,71401723-,71237386^71401723-
chr1@+@71237195^71401723-@71237386^71368055-71368088^71401723-,chr1,+,71237195^,71401723-,71237386^71368055-71368088^71401723-
chr1@+@71486513^71487991-@71486534^71487991-,chr1,+,71486513^,71487991-,71486534^71487991-
chr1@+@71488047^71489708-@71488148^71489708-,chr1,+,71488047^,71489708-,71488148^71489708-
chr1@+@73306274^73307168-@73306297^73307168-,chr1,+,73306274^,73307168-,73306297^73307168-
chr1@+@73307363^73355073-@73307384^73355073-,chr1,+,73307363^,73355073-,73307384^73355073-
chr1@-@74041691^74026969-@74041213^74026969-,chr1,-,74041691^,74026969-,74041213^74026969-
chr1@+@74198360^74199664-@74198426^74199664-,chr1,+,74198360^,74199664-,74198426^74199664-
chr1@+@74199831^74201318-@74199845^74201318-,chr1,+,74199831^,74201318-,74199845^74201318-
chr1@+@75786797^75787497-@75786865^75787497-,chr1,+,75786797^,75787497-,75786865^75787497-
chr1@+@75790057^75791285-@75790274^75790446-75790517^75791285-,chr1,+,75790057^,75791285-,75790274^75790446-75790517^75791285-
chr1@+@75932616^75934434-@75932670^75934434-,chr1,+,75932616^,75934434-,75932670^75934434-
chr1@+@77783267^77801331-@77783351^77801331-,chr1,+,77783267^,77801331-,77783351^77801331-
chr1@+@78250373^78251494-@78251010^78251494-,chr1,+,78250373^,78251494-,78251010^78251494-
chr1@+@78628018^78628951-@78628393^78628951-,chr1,+,78628018^,78628951-,78628393^78628951-
chr1@+@78660654^78662704-@78660691^78662704-,chr1,+,78660654^,78662704-,78660691^78662704-
chr1@-@79023739^79005219-@79023657^79005219-,chr1,-,79023739^,79005219-,79023657^79005219-
chr1@+@82952728^82996715-@82952837^82996715-,chr1,+,82952728^,82996715-,82952837^82996715-
chr1@+@84344970^84349631-@84345273^84349631-,chr1,+,84344970^,84349631-,84345273^84349631-
chr1@-@84671189^84670815-@84671177^84670815-,chr1,-,84671189^,84670815-,84671177^84670815-
chr1@-@85047575^85045362-@85047310^85045362-,chr1,-,85047575^,85045362-,85047310^85045362-
chr1@-@86914315^86903448-@86914028^86903448-,chr1,-,86914315^,86903448-,86914028^86903448-
chr1@-@87903899^87900241-@87903868^87900241-,chr1,-,87903899^,87900241-,87903868^87900241-
chr1@-@88887276^88864114-@88887261^88864114-,chr1,-,88887276^,88864114-,88887261^88864114-
chr1@-@88857373^88853346-@88857206^88853346-,chr1,-,88857373^,88853346-,88857206^88853346-
chr1@-@89020130^89015414-@89020126^89015414-,chr1,-,89020130^,89015414-,89020126^89015414-
chr1@-@89020532^89015414-@89020353^89015414-,chr1,-,89020532^,89015414-,89020353^89015414-
chr1@-@89014547^89014279-@89014405^89014279-,chr1,-,89014547^,89014279-,89014405^89014279-
chr1@-@89267453^89260817-@89267417^89267153-89266957^89266588-89266346^89264966-89264686^89263948-89263736^89262785-89262683^89262401-89262220^89260817-,chr1,-,89267453^,89260817-,89267417^89267153-89266957^89266588-89266346^89264966-89264686^89263948-89263736^89262785-89262683^89262401-89262220^89260817-
chr1@-@89632020^89626826-@89632016^89626826-,chr1,-,89632020^,89626826-,89632016^89626826-
chr1@-@89632020^89620787-@89632016^89620787-,chr1,-,89632020^,89620787-,89632016^89620787-
chr1@-@89632020^89588085-@89632016^89588085-,chr1,-,89632020^,89588085-,89632016^89588085-
chr1@-@90834621^90832196-@90834386^90832196-,chr1,-,90834621^,90832196-,90834386^90832196-
chr1@-@90834621^90832196-@90834510^90832196-,chr1,-,90834621^,90832196-,90834510^90832196-
chr1@-@90834510^90832196-@90834386^90832196-,chr1,-,90834510^,90832196-,90834386^90832196-
chr1@-@91379063^91378480-@91379059^91378480-,chr1,-,91379063^,91378480-,91379059^91378480-
chr1@+@91949488^91949638-@91949519^91949638-,chr1,+,91949488^,91949638-,91949519^91949638-
chr1@+@91949488^91962718-@91949682^91962718-,chr1,+,91949488^,91962718-,91949682^91962718-
chr1@+@91968260^91976266-@91968272^91976266-,chr1,+,91968260^,91976266-,91968272^91976266-
chr1@+@93110626^93114688-@93110630^93114688-,chr1,+,93110626^,93114688-,93110630^93114688-
chr1@-@93345724^93340510-@93345540^93340510-,chr1,-,93345724^,93340510-,93345540^93340510-
chr1@-@93339156^93326662-@93337377^93326662-,chr1,-,93339156^,93326662-,93337377^93326662-
chr1@+@94827547^94828493-@94827643^94828493-,chr1,+,94827547^,94828493-,94827643^94828493-
chr1@+@95992122^95992403-@95992238^95992403-,chr1,+,95992122^,95992403-,95992238^95992403-
chr1@+@95992122^95992403-@95992238^95992403-,chr1,+,95992122^,95992403-,95992238^95992403-
chr1@+@96006421^96022533-@96006425^96022533-,chr1,+,96006421^,96022533-,96006425^96022533-
chr1@-@98914801^98893104-@98914786^98893104-,chr1,-,98914801^,98893104-,98914786^98893104-
chr1@+@99144130^99201929-@99144151^99201929-,chr1,+,99144130^,99201929-,99144151^99201929-
chr1@-@99710834^99709259-@99710806^99709259-,chr1,-,99710834^,99709259-,99710806^99709259-
chr1@+@99850618^99850975-@99850898^99850975-,chr1,+,99850618^,99850975-,99850898^99850975-
chr1@+@99970162^99993537-@99970300^99993537-,chr1,+,99970162^,99993537-,99970300^99993537-
chr1@+@99993741^99999261-@99993745^99999261-,chr1,+,99993741^,99999261-,99993745^99999261-
chr1@+@99993741^100007034-@99993745^99999261-99999415^100007034-,chr1,+,99993741^,100007034-,99993745^99999261-99999415^100007034-
chr1@-@100265829^100265247-@100265815^100265247-,chr1,-,100265829^,100265247-,100265815^100265247-
chr1@+@100720565^100723020-@100720751^100723020-,chr1,+,100720565^,100723020-,100720751^100723020-
chr1@-@100878424^100877903-@100878394^100877903-,chr1,-,100878424^,100877903-,100878394^100877903-
chr1@-@105618859^105606089-@105618775^105606089-,chr1,-,105618859^,105606089-,105618775^105606089-
chr1@-@105992166^105988507-@105992154^105988507-,chr1,-,105992166^,105988507-,105992154^105988507-
chr1@+@106041911^106046554-@106042040^106046554-,chr1,+,106041911^,106046554-,106042040^106046554-
chr1@-@108817048^108816302-@108816874^108816302-,chr1,-,108817048^,108816302-,108816874^108816302-
chr1@-@109013841^109011718-@109013820^109011718-,chr1,-,109013841^,109011718-,109013820^109011718-
